26400000,4848000,3473000,2867000,2541000
26450000,4857000,3480000,2873000,2546000
26500000,4866000,3486000,2878000,2551000
26550000,4875000,3492000,2883000,2555000
26600000,4884000,3499000,2888000,2560000
26650000,4893000,3505000,2894000,2564000
26700000,4904000,3513000,2900000,2571000
26750000,4913000,3519000,2906000,2575000
26800000,4922000,3526000,2911000,2580000
26850000,4931000,3532000,2916000,2584000
26900000,4940000,3539000,2921000,2589000
26950000,4949000,3545000,2927000,2594000
27000000,4958000,3551000,2932000,2598000
27050000,4967000,3558000,2937000,2603000
27100000,4977000,3566000,2944000,2609000
27150000,4986000,3572000,2949000,2614000
27200000,4995000,3578000,2954000,2618000
27250000,5004000,3585000,2960000,2623000
27300000,5013000,3591000,2965000,2628000
27350000,5022000,3598000,2970000,2632000
27400000,5031000,3604000,2975000,2637000
27450000,5040000,3611000,2981000,2641000
27500000,5051000,3618000,2987000,2648000
27550000,5060000,3625000,2993000,2652000
27600000,5069000,3631000,2998000,2657000
27650000,5078000,3638000,3003000,2662000
27700000,5087000,3644000,3008000,2666000
27750000,5096000,3650000,3014000,2671000
27800000,5105000,3657000,3019000,2675000
27850000,5115000,3665000,3026000,2682000
27900000,5124000,3671000,3031000,2686000
27950000,5133000,3677000,3036000,2691000
28000000,5142000,3684000,3041000,2696000
28050000,5151000,3690000,3047000,2700000
28100000,5160000,3697000,3052000,2705000
28150000,5169000,3703000,3057000,2709000
28200000,5178000,3709000,3062000,2714000
28250000,5188000,3717000,3069000,2720000
28300000,5197000,3724000,3074000,2725000
28350000,5206000,3730000,3080000,2729000
28400000,5215000,3736000,3085000,2734000
28450000,5224000,3743000,3090000,2739000
28500000,5233000,3749000,3095000,2743000
28550000,5242000,3756000,3101000,2748000
28600000,5251000,3762000,3106000,2752000
28650000,5262000,3770000,3113000,2759000
28700000,5271000,3776000,3118000,2763000
28750000,5280000,3783000,3123000,2768000
28800000,5289000,3789000,3128000,2773000
28850000,5298000,3796000,3134000,2777000
28900000,5307000,3802000,3139000,2782000
28950000,5316000,3808000,3144000,2786000
29000000,5325000,3815000,3149000,2791000
29050000,5335000,3823000,3156000,2797000
29100000,5344000,3829000,3161000,2802000
29150000,5353000,3835000,3167000,2807000
29200000,5362000,3842000,3172000,2811000
29250000,5371000,3848000,3177000,2816000
29300000,5380000,3855000,3182000,2820000
29350000,5389000,3861000,3187000,2825000
29400000,5398000,3867000,3193000,2830000
29450000,5409000,3875000,3200000,2836000
29500000,5418000,3882000,3205000,2840000
29550000,5427000,3888000,3210000,2845000
29600000,5436000,3894000,3215000,2850000
29650000,5445000,3901000,3220000,2854000
29700000,5454000,3907000,3226000,2859000
29750000,5463000,3914000,3231000,2863000
29800000,5472000,3920000,3236000,2868000
29850000,5482000,3928000,3243000,2874000
29900000,5491000,3934000,3248000,2879000
29950000,5500000,3941000,3253000,2884000
30000000,5509000,3947000,3259000,2888000
